candidate,period,outcome,state,n,mean,median,std
state__state8_k4,1993_2004,future_rv_20d,0,926,0.13089087052882123,0.1163859925935573,0.05714626708869937
state__state8_k4,1993_2004,future_rv_20d,1,1023,0.1314501814388085,0.1194521993424308,0.05330803081760414
state__state8_k4,1993_2004,future_rv_20d,2,87,0.3123413726732095,0.3158879324552331,0.07617996291625567
state__state8_k4,1993_2004,future_rv_20d,3,906,0.21503431146328386,0.20573584490882546,0.07074737734456447
state__state8_k4,2005_2014,fwd_return_5d,0,819,0.001430190784181247,0.0029671272796250037,0.01672558242338864
state__state8_k4,2005_2014,fwd_return_5d,1,956,0.0015708633941885668,0.0038324240521546704,0.016059775903045047
state__state8_k4,2005_2014,fwd_return_5d,2,144,-0.0007186304059174966,0.001282479539334469,0.06226246379114633
state__state8_k4,2005_2014,fwd_return_5d,3,598,0.003236406761877224,0.004515847996956035,0.03093538806314217
state__state8_k4,2005_2014,fwd_return_10d,0,819,0.0030828761722352196,0.007644930815271733,0.023144832683285165
state__state8_k4,2005_2014,fwd_return_10d,1,956,0.0035249721111338707,0.007053960602570353,0.022462902162163297
state__state8_k4,2005_2014,fwd_return_10d,2,144,-0.0037797953516957336,-0.0014284085330166785,0.07648042155092248
state__state8_k4,2005_2014,fwd_return_10d,3,598,0.00582082237177611,0.01041561134923985,0.042036674485814676
state__state8_k4,2005_2014,fwd_return_20d,0,819,0.006241161797814552,0.011870779751614435,0.033476909359450115
state__state8_k4,2005_2014,fwd_return_20d,1,956,0.007792436066602362,0.014174422859381641,0.03135269973485061
state__state8_k4,2005_2014,fwd_return_20d,2,144,-0.010914451498884876,-0.010791841839271676,0.09863284583142265
state__state8_k4,2005_2014,fwd_return_20d,3,598,0.011162453573029238,0.020505733436837925,0.05849101964254739
state__state8_k4,2005_2014,fwd_max_drawdown_20d,0,819,-0.021345299078540034,-0.014613340663368057,0.025817018297887413
state__state8_k4,2005_2014,fwd_max_drawdown_20d,1,956,-0.01872509702118239,-0.011240163108191203,0.02438610916288688
state__state8_k4,2005_2014,fwd_max_drawdown_20d,2,144,-0.08592509566763401,-0.06634030213834707,0.08391217126977275
state__state8_k4,2005_2014,fwd_max_drawdown_20d,3,598,-0.034765549572322044,-0.024971941823331734,0.045806900089350365
state__state8_k4,2005_2014,fwd_max_upside_20d,0,819,0.02363393924184184,0.022170426942553112,0.017339505920855428
state__state8_k4,2005_2014,fwd_max_upside_20d,1,956,0.02342331588673355,0.02263471635566716,0.016264524505712977
state__state8_k4,2005_2014,fwd_max_upside_20d,2,144,0.0637288944803915,0.05152468072802041,0.05698069418222292
state__state8_k4,2005_2014,fwd_max_upside_20d,3,598,0.03957176149078061,0.03547176298752708,0.030284478915475022
state__state8_k4,2005_2014,future_rv_20d,0,819,0.12526184285999173,0.1133872356995259,0.053106179507407626
state__state8_k4,2005_2014,future_rv_20d,1,956,0.11903981151742271,0.10560966497186945,0.050728589899945054
state__state8_k4,2005_2014,future_rv_20d,2,144,0.4820122315762354,0.408635626327682,0.21039691609765665
state__state8_k4,2005_2014,future_rv_20d,3,598,0.21448915031652477,0.19542658455056444,0.09919989258598348
state__state8_k4,2015_2019,fwd_return_5d,0,454,0.002880050193324974,0.0049610495138812105,0.015901620575467408
state__state8_k4,2015_2019,fwd_return_5d,1,610,0.0012502437713819963,0.002593570819602764,0.015351304177722746
state__state8_k4,2015_2019,fwd_return_5d,2,9,0.032410510883142604,0.03830514054488665,0.02483664592907203
state__state8_k4,2015_2019,fwd_return_5d,3,185,0.0035921621593842075,0.007173278326182642,0.025843902744621585
state__state8_k4,2015_2019,fwd_return_10d,0,454,0.004929061408402662,0.007350725060332408,0.022779772252054353
state__state8_k4,2015_2019,fwd_return_10d,1,610,0.003260976799098447,0.005702835537496731,0.021021762529382683
state__state8_k4,2015_2019,fwd_return_10d,2,9,0.05580114326806131,0.051588496449742616,0.021410292516451854
state__state8_k4,2015_2019,fwd_return_10d,3,185,0.0074640394051402135,0.009633148746772235,0.031728194753346456
state__state8_k4,2015_2019,fwd_return_20d,0,454,0.010019576300782193,0.015672646836918047,0.03177988923350026
state__state8_k4,2015_2019,fwd_return_20d,1,610,0.007237021678330553,0.011407704462685353,0.02772120996890143
state__state8_k4,2015_2019,fwd_return_20d,2,9,0.06786705156564651,0.0650859865924962,0.03131452465601128
state__state8_k4,2015_2019,fwd_return_20d,3,185,0.014526434534902728,0.02121938298130921,0.0414861962527652
state__state8_k4,2015_2019,fwd_max_drawdown_20d,0,454,-0.017779812285790213,-0.008137168183083576,0.027808837373203263
state__state8_k4,2015_2019,fwd_max_drawdown_20d,1,610,-0.017286196778984634,-0.010920225812419249,0.023397661010144368
state__state8_k4,2015_2019,fwd_max_drawdown_20d,2,9,0.0011078723019434492,-0.008002062195716642,0.023717942208573716
state__state8_k4,2015_2019,fwd_max_drawdown_20d,3,185,-0.029263859745059934,-0.025606115086114545,0.0318592076611879
state__state8_k4,2015_2019,fwd_max_upside_20d,0,454,0.023871489380512194,0.022443899734282513,0.01709920435825551
state__state8_k4,2015_2019,fwd_max_upside_20d,1,610,0.019986508642594887,0.01831741851558122,0.01603653045566509
state__state8_k4,2015_2019,fwd_max_upside_20d,2,9,0.08082394697401225,0.0741323834559513,0.026547533793163307
state__state8_k4,2015_2019,fwd_max_upside_20d,3,185,0.036441047474580525,0.03420495107238519,0.02438862498881963
state__state8_k4,2015_2019,future_rv_20d,0,454,0.11042692603876193,0.08962955882042109,0.058272308965650034
state__state8_k4,2015_2019,future_rv_20d,1,610,0.1065638014718971,0.0944817202862181,0.05105895589535336
state__state8_k4,2015_2019,future_rv_20d,2,9,0.21556599879875638,0.2171881033841662,0.043876070672802685
state__state8_k4,2015_2019,future_rv_20d,3,185,0.180386770625697,0.1809869498458257,0.053760339007110525
state__state8_k4,2020_2024,fwd_return_5d,0,298,0.002730246099434919,0.00552185395196092,0.018449490297190934
state__state8_k4,2020_2024,fwd_return_5d,1,386,0.0021795346868819726,0.004935924870492769,0.020952457534744194
state__state8_k4,2020_2024,fwd_return_5d,2,45,-0.0017161156311171568,0.004822175946330276,0.07658387419073807
state__state8_k4,2020_2024,fwd_return_5d,3,324,0.004582102319340481,0.006139224879773031,0.03137410005906741
state__state8_k4,2020_2024,fwd_return_10d,0,297,0.007937399321253726,0.010833683564652308,0.026216822461645434
state__state8_k4,2020_2024,fwd_return_10d,1,382,0.0027420869843259757,0.0077648569359983766,0.02916354365043721
state__state8_k4,2020_2024,fwd_return_10d,2,45,0.0037721629645755873,0.03169879615579729,0.10774370513635327
state__state8_k4,2020_2024,fwd_return_10d,3,324,0.007599232245280854,0.014671453038372584,0.04312132206728612
state__state8_k4,2020_2024,fwd_return_20d,0,290,0.007514017109768559,0.017152721006697624,0.041781655814960135
state__state8_k4,2020_2024,fwd_return_20d,1,379,0.005545367530680692,0.016289864602931914,0.05371958504250302
state__state8_k4,2020_2024,fwd_return_20d,2,45,0.041328651849707056,0.05118614472710248,0.11079735456389474
state__state8_k4,2020_2024,fwd_return_20d,3,324,0.017711267805375117,0.03551134177569171,0.058702695386421616
state__state8_k4,2020_2024,fwd_max_drawdown_20d,0,290,-0.02524534459122761,-0.017495927860623706,0.03067712522231422
state__state8_k4,2020_2024,fwd_max_drawdown_20d,1,379,-0.026911232439110443,-0.01603472097543457,0.04406832313712857
state__state8_k4,2020_2024,fwd_max_drawdown_20d,2,45,-0.07404025211125184,-0.037880046643703924,0.09985312645979941
state__state8_k4,2020_2024,fwd_max_drawdown_20d,3,324,-0.03273581449365327,-0.022954122697274815,0.042732743732737735
state__state8_k4,2020_2024,fwd_max_upside_20d,0,290,0.029928836767133093,0.028419299082095728,0.021874727637580985
state__state8_k4,2020_2024,fwd_max_upside_20d,1,379,0.029315418272080517,0.027154938800866946,0.0228145051739974
state__state8_k4,2020_2024,fwd_max_upside_20d,2,45,0.08943349121296443,0.06999223337694649,0.07394368191344557
state__state8_k4,2020_2024,fwd_max_upside_20d,3,324,0.047609453454441696,0.047837099670569594,0.032157725219746636
state__state8_k4,2020_2024,future_rv_20d,0,301,0.14539257621033563,0.1295245647874249,0.0598432919175601
state__state8_k4,2020_2024,future_rv_20d,1,388,0.1515145053566276,0.1229449124871697,0.10262451491116586
state__state8_k4,2020_2024,future_rv_20d,2,45,0.505869889816833,0.4102301509843103,0.25312887826911357
state__state8_k4,2020_2024,future_rv_20d,3,324,0.21763588170748416,0.205050400916125,0.08814016223882644
state__state8_k4,full,fwd_return_5d,0,2497,0.001371682024283246,0.003451614491310817,0.017788198678214795
state__state8_k4,full,fwd_return_5d,1,2975,0.0016701332417349763,0.0032833798822773375,0.016927306852524884
state__state8_k4,full,fwd_return_5d,2,285,0.005428873189840286,0.012054683817092071,0.061022161076785285
state__state8_k4,full,fwd_return_5d,3,2013,0.0037035526350593885,0.005611507802799842,0.02968606600489805
state__state8_k4,full,fwd_return_10d,0,2496,0.0036991308851089255,0.006554039205019735,0.02411437116950426
state__state8_k4,full,fwd_return_10d,1,2971,0.003422585080536908,0.006325205816792634,0.023676185283377737
state__state8_k4,full,fwd_return_10d,2,285,0.012718258257841956,0.025574075020948994,0.07728137504531368
state__state8_k4,full,fwd_return_10d,3,2013,0.005612561695388675,0.009450896000475995,0.040038848202091755
state__state8_k4,full,fwd_return_20d,0,2489,0.007693100091973184,0.013063560846196642,0.034834560606847725
state__state8_k4,full,fwd_return_20d,1,2968,0.006491257767974371,0.012007230032383687,0.03588894125327849
state__state8_k4,full,fwd_return_20d,2,285,0.021447986937726014,0.025892754006332952,0.09519156017862489
state__state8_k4,full,fwd_return_20d,3,2013,0.011824175130652963,0.02008335141880524,0.05505756294942953
state__state8_k4,full,fwd_max_drawdown_20d,0,2489,-0.02123592840687887,-0.0133107811005172,0.027282671224478573
state__state8_k4,full,fwd_max_drawdown_20d,1,2968,-0.020504811339508433,-0.012855480827573817,0.027945509916591334
state__state8_k4,full,fwd_max_drawdown_20d,2,285,-0.06490468945904669,-0.04407593511308461,0.07979913886250967
state__state8_k4,full,fwd_max_drawdown_20d,3,2013,-0.0339967654789883,-0.02556865622846438,0.041574775749117485
state__state8_k4,full,fwd_max_upside_20d,0,2489,0.024890868369244673,0.022480790340285273,0.01946799024296895
state__state8_k4,full,fwd_max_upside_20d,1,2968,0.02413466792251345,0.021956167805607607,0.01894385268181755
state__state8_k4,full,fwd_max_upside_20d,2,285,0.07520987224685974,0.06777852961754838,0.057406396719656944
state__state8_k4,full,fwd_max_upside_20d,3,2013,0.040746722280454936,0.03774727644334419,0.030697511081179695
state__state8_k4,full,future_rv_20d,0,2500,0.12707655410917224,0.11336968888497154,0.05722455158547146
state__state8_k4,full,future_rv_20d,1,2977,0.12498056513227608,0.1109726759982387,0.06238418332068401
state__state8_k4,full,future_rv_20d,2,285,0.4255708764929594,0.3519532157999603,0.20491448913977134
state__state8_k4,full,future_rv_20d,3,2013,0.21210689335022145,0.2014922204627983,0.08237536273666685
state__risk4_k5,1993_2004,fwd_return_5d,0,298,0.008108853477390161,0.01071115660937716,0.0398189625266382
state__risk4_k5,1993_2004,fwd_return_5d,1,922,0.001846882235967416,0.0028093224910483716,0.015596776983253503
state__risk4_k5,1993_2004,fwd_return_5d,2,935,0.0012886267428460726,0.0033248524435640636,0.019325735064115335
state__risk4_k5,1993_2004,fwd_return_5d,4,787,0.0018785274168619638,0.0023952847876989036,0.027163705710189705
state__risk4_k5,1993_2004,fwd_return_10d,0,298,0.011261180074999353,0.011315710801609091,0.05183953110490613
state__risk4_k5,1993_2004,fwd_return_10d,1,922,0.004156272703937717,0.005492734364001772,0.02134521679247237
state__risk4_k5,1993_2004,fwd_return_10d,2,935,0.0029603948187823348,0.0033442868735829023,0.02635712567200401
state__risk4_k5,1993_2004,fwd_return_10d,4,787,0.004307873093208187,0.007437042822436846,0.0354987960335851
state__risk4_k5,1993_2004,fwd_return_20d,0,298,0.018745501018696435,0.026077549020634194,0.07117886660102533
state__risk4_k5,1993_2004,fwd_return_20d,1,922,0.007042598455345361,0.010732993222550835,0.03296499047702863
state__risk4_k5,1993_2004,fwd_return_20d,2,935,0.008640373510065545,0.011392912663491517,0.03633572781002005
state__risk4_k5,1993_2004,fwd_return_20d,4,787,0.008088341804036132,0.01319022015421556,0.048563261540746076
state__risk4_k5,1993_2004,fwd_max_drawdown_20d,0,298,-0.04433023887284797,-0.03247985358989702,0.05142363741407305
state__risk4_k5,1993_2004,fwd_max_drawdown_20d,1,922,-0.018802263903406887,-0.011631821572188672,0.023600272404725176
state__risk4_k5,1993_2004,fwd_max_drawdown_20d,2,935,-0.022261924905518392,-0.01464491273506452,0.028033082884708124
state__risk4_k5,1993_2004,fwd_max_drawdown_20d,4,787,-0.0320986627393461,-0.026871141942332755,0.03230978162635967
state__risk4_k5,1993_2004,fwd_max_upside_20d,0,298,0.05655948775948145,0.04945407907269339,0.04392023001936987
state__risk4_k5,1993_2004,fwd_max_upside_20d,1,922,0.024433037581102327,0.021127971023571335,0.019007926769250817
state__risk4_k5,1993_2004,fwd_max_upside_20d,2,935,0.025976034540910017,0.022111532294964098,0.022440228797615442
state__risk4_k5,1993_2004,fwd_max_upside_20d,4,787,0.03690645316006425,0.03429768930975352,0.029156374731936517
state__risk4_k5,1993_2004,future_rv_20d,0,298,0.2811976810719714,0.27150377031238565,0.0810945912296268
state__risk4_k5,1993_2004,future_rv_20d,1,922,0.11861191912851866,0.1109193939644045,0.04874452557372981
state__risk4_k5,1993_2004,future_rv_20d,2,935,0.13617033691673555,0.1206783069444055,0.058870698175272046
state__risk4_k5,1993_2004,future_rv_20d,4,787,0.19974193636188625,0.1958265160399411,0.05322130838130959
state__risk4_k5,2005_2014,fwd_return_5d,0,236,0.0037987257293630784,0.0054152054822289575,0.04405814138199809
state__risk4_k5,2005_2014,fwd_return_5d,1,925,0.001743160079265259,0.0036538299672010943,0.014851598083774934
state__risk4_k5,2005_2014,fwd_return_5d,2,854,0.002169883065941967,0.0037341754899421487,0.01808363663733646
state__risk4_k5,2005_2014,fwd_return_5d,3,64,-0.0020141561399162414,-0.0003729443641151686,0.0722226695414376
state__risk4_k5,2005_2014,fwd_return_5d,4,438,0.0006206932224413699,0.003149030752751969,0.027604631609653534
state__risk4_k5,2005_2014,fwd_return_10d,0,236,0.002233429681627831,0.011332588091787388,0.06198148018979255
state__risk4_k5,2005_2014,fwd_return_10d,1,925,0.004110877827632266,0.007209571631185074,0.020254452950961073
state__risk4_k5,2005_2014,fwd_return_10d,2,854,0.0035030044596300347,0.007631477369346884,0.024821230642376603
state__risk4_k5,2005_2014,fwd_return_10d,3,64,0.002206607998584433,0.0009684427893789649,0.08395052400475607
state__risk4_k5,2005_2014,fwd_return_10d,4,438,0.003125274098459098,0.009063494406284733,0.03612089055685826
state__risk4_k5,2005_2014,fwd_return_20d,0,236,0.005004272698391846,0.016279471617717367,0.08361551090963906
state__risk4_k5,2005_2014,fwd_return_20d,1,925,0.007080710782733396,0.01258545435940217,0.030033516388231898
state__risk4_k5,2005_2014,fwd_return_20d,2,854,0.006892590946438769,0.013287248017549658,0.03594378976766756
state__risk4_k5,2005_2014,fwd_return_20d,3,64,-0.0019728146360179968,-0.007838737841553256,0.09862024246237942
state__risk4_k5,2005_2014,fwd_return_20d,4,438,0.00952937956737812,0.020527988244545825,0.051223099204494506
state__risk4_k5,2005_2014,fwd_max_drawdown_20d,0,236,-0.05277547608178368,-0.03201498151022886,0.07013478234830497
state__risk4_k5,2005_2014,fwd_max_drawdown_20d,1,925,-0.017398736485255667,-0.010744590631985407,0.023093501158760528
state__risk4_k5,2005_2014,fwd_max_drawdown_20d,2,854,-0.022325226346939668,-0.01515165611713365,0.027648700880467322
state__risk4_k5,2005_2014,fwd_max_drawdown_20d,3,64,-0.09484593443714728,-0.08945462529340376,0.08279345004021926
state__risk4_k5,2005_2014,fwd_max_drawdown_20d,4,438,-0.033929859382502696,-0.025464326776686363,0.03977640060019384
state__risk4_k5,2005_2014,fwd_max_upside_20d,0,236,0.05085162587067817,0.046092992071424255,0.040584250782575604
state__risk4_k5,2005_2014,fwd_max_upside_20d,1,925,0.022356914772870957,0.021562073311832464,0.015329561166657131
state__risk4_k5,2005_2014,fwd_max_upside_20d,2,854,0.025220950840354032,0.023712383904088807,0.0181415993358713
state__risk4_k5,2005_2014,fwd_max_upside_20d,3,64,0.07330558745805718,0.06907125743179898,0.06797951699668212
state__risk4_k5,2005_2014,fwd_max_upside_20d,4,438,0.03579539022393889,0.034377978489584016,0.02691581458353479
state__risk4_k5,2005_2014,future_rv_20d,0,236,0.303699413090881,0.259329212719761,0.1617418439158074
state__risk4_k5,2005_2014,future_rv_20d,1,925,0.11186167226620335,0.0999906244261022,0.04413220794615428
state__risk4_k5,2005_2014,future_rv_20d,2,854,0.13147180715809945,0.12122831138747739,0.06044216369271774
state__risk4_k5,2005_2014,future_rv_20d,3,64,0.5791078939728584,0.6738535343858554,0.2095760231046441
state__risk4_k5,2005_2014,future_rv_20d,4,438,0.20452247827918538,0.1873682039720115,0.07737920075495748
state__risk4_k5,2015_2019,fwd_return_5d,0,66,0.009419294801408547,0.013064950240752493,0.024789539733071415
state__risk4_k5,2015_2019,fwd_return_5d,1,640,0.00074231141795571,0.002346915787366566,0.014736542165005638
state__risk4_k5,2015_2019,fwd_return_5d,2,437,0.0032696288194475048,0.00540396556004219,0.01708320044831417
state__risk4_k5,2015_2019,fwd_return_5d,4,115,0.004355265454467303,0.009513763051653967,0.02705426628549648
state__risk4_k5,2015_2019,fwd_return_10d,0,66,0.013271483376717212,0.014073620395589792,0.036265521995560615
state__risk4_k5,2015_2019,fwd_return_10d,1,640,0.0029907770606878844,0.005577359439492224,0.019878595300482717
state__risk4_k5,2015_2019,fwd_return_10d,2,437,0.00467191811082234,0.007362554485457196,0.024645286883917757
state__risk4_k5,2015_2019,fwd_return_10d,4,115,0.011116555392133978,0.01514292612771495,0.030352400930852515
state__risk4_k5,2015_2019,fwd_return_20d,0,66,0.02349150302739178,0.025187188018044204,0.03804317606622512
state__risk4_k5,2015_2019,fwd_return_20d,1,640,0.007807124946871545,0.01161771229627151,0.025848752020802702
state__risk4_k5,2015_2019,fwd_return_20d,2,437,0.008012548742676926,0.015154490609847304,0.03390016004030862
state__risk4_k5,2015_2019,fwd_return_20d,4,115,0.019245058704600977,0.028652502478436093,0.04587242007277882
state__risk4_k5,2015_2019,fwd_max_drawdown_20d,0,66,-0.025228175719887756,-0.025381537427208334,0.02917445563552043
state__risk4_k5,2015_2019,fwd_max_drawdown_20d,1,640,-0.01643570091931208,-0.010696306854109328,0.02213957843525404
state__risk4_k5,2015_2019,fwd_max_drawdown_20d,2,437,-0.020078094189918894,-0.008652913607264612,0.03041128464844263
state__risk4_k5,2015_2019,fwd_max_drawdown_20d,4,115,-0.02662976233200956,-0.01952155255938559,0.03173806415661952
state__risk4_k5,2015_2019,fwd_max_upside_20d,0,66,0.042701608240352996,0.03813528027370816,0.02802278630919028
state__risk4_k5,2015_2019,fwd_max_upside_20d,1,640,0.019658100350442347,0.018633498132702098,0.015108872188673647
state__risk4_k5,2015_2019,fwd_max_upside_20d,2,437,0.023736522951320803,0.02200349434068749,0.017478310245037987
state__risk4_k5,2015_2019,fwd_max_upside_20d,4,115,0.04109639007326373,0.03996469104960121,0.02526660710193849
state__risk4_k5,2015_2019,future_rv_20d,0,66,0.20585564418967772,0.2004499375152789,0.04175307449294539
state__risk4_k5,2015_2019,future_rv_20d,1,640,0.10309045359281618,0.0904679899797404,0.04875567022893619
state__risk4_k5,2015_2019,future_rv_20d,2,437,0.11840925648839953,0.0940403278581685,0.06352151016888646
state__risk4_k5,2015_2019,future_rv_20d,4,115,0.16643636498301054,0.1638996262757188,0.04880290408641665
state__risk4_k5,2020_2024,fwd_return_5d,0,136,0.0027010974546289018,0.006178774079455551,0.040282256082962466
state__risk4_k5,2020_2024,fwd_return_5d,1,310,0.0015870598528574514,0.0036681387479448047,0.02031032033260382
state__risk4_k5,2020_2024,fwd_return_5d,2,311,0.0040052065448072105,0.00643777770299514,0.018242700452031847
state__risk4_k5,2020_2024,fwd_return_5d,3,25,0.01280727312323756,0.021512008691564777,0.08485339135272599
state__risk4_k5,2020_2024,fwd_return_5d,4,271,0.002351109974548964,0.005072241600810434,0.028690610135601854
state__risk4_k5,2020_2024,fwd_return_10d,0,136,-0.00041604916486084805,0.0009645581186833452,0.062421455908413144
state__risk4_k5,2020_2024,fwd_return_10d,1,306,0.002117791111898645,0.007366146307323795,0.0285583409431944
state__risk4_k5,2020_2024,fwd_return_10d,2,310,0.009880038829840279,0.013285601649795531,0.026122489576955777
state__risk4_k5,2020_2024,fwd_return_10d,3,25,0.0455800155510047,0.05894712549449843,0.08730489447881427
state__risk4_k5,2020_2024,fwd_return_10d,4,271,0.004586751245226064,0.010359249379743307,0.03953229379646015
state__risk4_k5,2020_2024,fwd_return_20d,0,136,0.003873781063068802,0.017279869131111902,0.0698209757845071
state__risk4_k5,2020_2024,fwd_return_20d,1,303,0.0054149205797559006,0.01693119611976912,0.054525038906564544
state__risk4_k5,2020_2024,fwd_return_20d,2,303,0.011505400056213083,0.019725299282082887,0.043468791667641456
state__risk4_k5,2020_2024,fwd_return_20d,3,25,0.10648914364592514,0.12294010381083953,0.07605699604567875
state__risk4_k5,2020_2024,fwd_return_20d,4,271,0.013147894426993103,0.025120251208565758,0.05471336870305827
state__risk4_k5,2020_2024,fwd_max_drawdown_20d,0,136,-0.04727595042721364,-0.029503515377182044,0.06639724947708056
state__risk4_k5,2020_2024,fwd_max_drawdown_20d,1,303,-0.026425706839365615,-0.014679574042375187,0.04670539542269226
state__risk4_k5,2020_2024,fwd_max_drawdown_20d,2,303,-0.022256936676775647,-0.013898388789431504,0.032501786045836756
state__risk4_k5,2020_2024,fwd_max_drawdown_20d,3,25,-0.04869279540130014,-0.028687775751317646,0.07763444764882084
state__risk4_k5,2020_2024,fwd_max_drawdown_20d,4,271,-0.033435542945773056,-0.02587825231075014,0.035605402951498215
state__risk4_k5,2020_2024,fwd_max_upside_20d,0,136,0.048347213527477985,0.04924253463626449,0.033116566514539196
state__risk4_k5,2020_2024,fwd_max_upside_20d,1,303,0.027095974565970127,0.025116063993545934,0.020585012018664098
state__risk4_k5,2020_2024,fwd_max_upside_20d,2,303,0.0318144391730865,0.03030493235305265,0.021402282589862327
state__risk4_k5,2020_2024,fwd_max_upside_20d,3,25,0.12652561303592255,0.12918584264506583,0.07664782090432785
state__risk4_k5,2020_2024,fwd_max_upside_20d,4,271,0.042995053442215464,0.04402638458319119,0.0325380630462896
state__risk4_k5,2020_2024,future_rv_20d,0,136,0.2806375289895918,0.24282889148568682,0.17629339763741186
state__risk4_k5,2020_2024,future_rv_20d,1,315,0.14215493775790528,0.1187520212559967,0.10792614891177399
state__risk4_k5,2020_2024,future_rv_20d,2,311,0.14334650808750152,0.1283849783064978,0.06788615150173018
state__risk4_k5,2020_2024,future_rv_20d,3,25,0.5133940892752566,0.4716132414245852,0.1945042823254291
state__risk4_k5,2020_2024,future_rv_20d,4,271,0.20467837139943124,0.2018629455151254,0.061208967916221935
state__risk4_k5,full,fwd_return_5d,0,736,0.0058450547814055025,0.008549777971710082,0.04025053045211094
state__risk4_k5,full,fwd_return_5d,1,2797,0.00153103909787622,0.003045110985404609,0.015761721500349674
state__risk4_k5,full,fwd_return_5d,2,2537,0.0022595164258609065,0.0040861643286980165,0.018420146965255544
state__risk4_k5,full,fwd_return_5d,3,89,0.0021491666868123545,0.0034126912417959954,0.07578128993507145
state__risk4_k5,full,fwd_return_5d,4,1611,0.001792843599544503,0.00349487871022669,0.027528670048756244
state__risk4_k5,full,fwd_return_10d,0,736,0.006388935168011189,0.010823906890250035,0.05633982867701914
state__risk4_k5,full,fwd_return_10d,1,2793,0.0036508366712035985,0.006233634699360779,0.02158955502884391
state__risk4_k5,full,fwd_return_10d,2,2536,0.004283901898961113,0.006913812375237249,0.025605004647624087
state__risk4_k5,full,fwd_return_10d,3,89,0.014390149445893499,0.02994854258215951,0.08665214155889947
state__risk4_k5,full,fwd_return_10d,4,1611,0.004519292139684419,0.009450896000475995,0.03606003796257102
state__risk4_k5,full,fwd_return_20d,0,736,0.012016903647795145,0.022009038828337935,0.07324123729024579
state__risk4_k5,full,fwd_return_20d,1,2790,0.007053840197677649,0.012196184256623499,0.03366184909973444
state__risk4_k5,full,fwd_return_20d,2,2529,0.008284951331653766,0.013369219812360722,0.03673714344001318
state__risk4_k5,full,fwd_return_20d,3,89,0.028494027578010967,0.021519195705024474,0.10461262771633102
state__risk4_k5,full,fwd_return_20d,4,1611,0.010127656356941215,0.018923523996404512,0.05024107360130546
state__risk4_k5,full,fwd_max_drawdown_20d,0,736,-0.04586958205845555,-0.03049171945187834,0.05984285886841084
state__risk4_k5,full,fwd_max_drawdown_20d,1,2790,-0.01862199151558787,-0.011361567158333974,0.026783257882809452
state__risk4_k5,full,fwd_max_drawdown_20d,2,2529,-0.021905346801504053,-0.013792387627758251,0.028890926605120604
state__risk4_k5,full,fwd_max_drawdown_20d,3,89,-0.08188156953943741,-0.06743002544529253,0.08358408395991493
state__risk4_k5,full,fwd_max_drawdown_20d,4,1611,-0.032431024700116176,-0.025840669254743265,0.03501788320496988
state__risk4_k5,full,fwd_max_upside_20d,0,736,0.05196907369756226,0.047818298100326784,0.03995061900119649
state__risk4_k5,full,fwd_max_upside_20d,1,2790,0.022938591875431555,0.021093624055754212,0.01733634540444656
state__risk4_k5,full,fwd_max_upside_20d,2,2529,0.02603357845495674,0.023703469467365457,0.020239783473682403
state__risk4_k5,full,fwd_max_upside_20d,3,89,0.08825503284509802,0.07323557698235583,0.07408938721851233
state__risk4_k5,full,fwd_max_upside_20d,4,1611,0.037927687086481386,0.035985644458368604,0.029003350418316476
state__risk4_k5,full,future_rv_20d,0,736,0.2815531887336938,0.25189944410781373,0.13250073565637246
state__risk4_k5,full,future_rv_20d,1,2802,0.11548498642964841,0.1034410000565114,0.05826220740998147
state__risk4_k5,full,future_rv_20d,2,2537,0.13240906481308956,0.1185066222127413,0.06177568857989869
state__risk4_k5,full,future_rv_20d,3,89,0.5606489600690377,0.567412198885068,0.20650476854475813
state__risk4_k5,full,future_rv_20d,4,1611,0.1994945810213406,0.1935800218182396,0.062405546717837365
state__state8_k5,1993_2004,fwd_return_5d,0,838,1.8928253929797896e-05,0.0027451839280167034,0.01887630759762196
state__state8_k5,1993_2004,fwd_return_5d,1,897,0.0018655322555185421,0.002350194898078861,0.01635275657782728
state__state8_k5,1993_2004,fwd_return_5d,2,714,0.002921143331673183,0.005204597214810036,0.029485816370456178
state__state8_k5,1993_2004,fwd_return_5d,3,420,0.004106480484841455,0.00493008018539709,0.024739303981318544
state__state8_k5,1993_2004,fwd_return_5d,4,73,0.017847512150880842,0.026713966266944222,0.052320573578440256
state__state8_k5,1993_2004,fwd_return_10d,0,838,0.0017458325611961983,0.002794858985286197,0.02421313314336427
state__state8_k5,1993_2004,fwd_return_10d,1,897,0.003777955306866026,0.005309791126891117,0.022922173418641875
state__state8_k5,1993_2004,fwd_return_10d,2,714,0.004382855173437698,0.007572449495183431,0.03881577233761662
state__state8_k5,1993_2004,fwd_return_10d,3,420,0.005033859934473637,0.006929616299437891,0.035414289072911644
state__state8_k5,1993_2004,fwd_return_10d,4,73,0.04453105496495926,0.04748409054879921,0.05108522642811199
state__state8_k5,1993_2004,fwd_return_20d,0,838,0.007009802906678688,0.009735284200025451,0.034694055149674954
state__state8_k5,1993_2004,fwd_return_20d,1,897,0.005258961497305893,0.009011951454051426,0.035037498252016186
state__state8_k5,1993_2004,fwd_return_20d,2,714,0.010173756963677734,0.017396102508992373,0.053556418245489755
state__state8_k5,1993_2004,fwd_return_20d,3,420,0.008445190934429601,0.013412646040933507,0.047162820378143906
