sample_id,label,index,market_group,episode_id,split,event_onset,origin_date,lead,matched_positive_id,match_distance,level,mean5,mean20,slope5,slope20,std20,max20,target_x_h1,target_x_h2,target_x_h3,target_x_h4,target_x_h5,target_x_h6,target_x_h7,target_x_h8,target_x_h9,target_x_h10
P_GE020_^FTSE_data_L5,1,^FTSE_data,united_kingdom,GE020,train,1987-10-19,1987-10-12,5,,,-5.01816421398727,-5.371533707725673,-5.572298596695277,0.08883367425325492,0.0039602071352605765,0.5031850516566265,-4.472741235615986,-6.0308073270180405,-4.868915147700832,-5.176892964201997,-10.55301157472124,-3.041161483536011,-2.5728085796468854,-3.6306413695417667,-2.6832728295538133,-3.6774520072385584,-3.9150558253857417
P_GE020_^FTSE_data_L10,1,^FTSE_data,united_kingdom,GE020,train,1987-10-19,1987-10-05,10,,,-5.643963811349859,-6.025580106829475,-5.583518212716391,0.08105344721354704,-0.026569204094796985,0.5167257827824663,-4.472741235615986,-5.211464663342429,-5.7008210833842945,-5.72813333835231,-5.199085239562058,-5.01816421398727,-6.0308073270180405,-4.868915147700832,-5.176892964201997,-10.55301157472124,-3.041161483536011
P_GE021_^N225_data_L1,1,^N225_data,japan,GE021,train,1990-03-19,1990-03-16,1,,,-4.803141143554128,-4.678141847280509,-4.493399809985695,-0.13185023818926886,-0.02478874169900693,0.5644478201945431,-3.1418400572602097,-3.5533489239119382,-3.964980855289491,-3.2386343533801676,-4.165714518189563,-3.567183056820757,-4.195461072849744,-4.32595145607698,-4.526922960698162,-3.7639149471614646,-3.1944576854256543
P_GE021_^N225_data_L5,1,^N225_data,japan,GE021,train,1990-03-19,1990-03-12,5,,,-4.474121162638302,-4.590188032723444,-4.643213987336115,0.174658381171864,0.04156735784327846,0.7041187346380458,-3.1418400572602097,-4.365994002068053,-4.7209965060129795,-5.026456422129083,-4.803141143554128,-3.5533489239119382,-3.964980855289491,-3.2386343533801676,-4.165714518189563,-3.567183056820757,-4.195461072849744
P_GE021_^N225_data_L10,1,^N225_data,japan,GE021,train,1990-03-19,1990-03-05,10,,,-5.0384434576073645,-4.5240551828890485,-4.848717035001554,-0.33248858259216274,0.0801085783590682,0.7696157207440091,-3.1418400572602097,-5.381108164976448,-4.487467477786976,-4.053385687470868,-4.554857670744625,-4.474121162638302,-4.365994002068053,-4.7209965060129795,-5.026456422129083,-4.803141143554128,-3.5533489239119382
P_GE022_^FCHI_data_L1,1,^FCHI_data,france,GE022,train,1990-08-02,1990-08-01,1,,,-5.525382312551429,-5.269642320908183,-5.274006029767181,-0.12521838553264322,-0.012473460514050886,0.4402308270616447,-4.084375518974303,-3.9311648287290946,-4.120482718172772,-3.4324751098611603,-3.8863733453537126,-3.6035988146602747,-5.046716159318905,-4.737829079741483,-4.4353199814596085,-4.273368854251671,-4.91688789901141
P_GE022_^FCHI_data_L5,1,^FCHI_data,france,GE022,train,1990-08-02,1990-07-26,5,,,-4.929221125501056,-5.121876728316012,-5.247812092134606,-0.05198912202721728,-0.009225859082086044,0.4675501917049797,-4.084375518974303,-5.259664174759318,-5.314418335744113,-5.319525655984999,-5.525382312551429,-3.9311648287290946,-4.120482718172772,-3.4324751098611603,-3.8863733453537126,-3.6035988146602747,-5.046716159318905
P_GE022_^FCHI_data_L10,1,^FCHI_data,france,GE022,train,1990-08-02,1990-07-19,10,,,-5.926236360294144,-5.549138501732996,-5.254082013958386,-0.17552298222703602,-0.023864023157117276,0.3820062847407324,-4.693889535154519,-5.483660433971022,-4.084375518974303,-5.398981206947277,-5.713145356186405,-4.929221125501056,-5.259664174759318,-5.314418335744113,-5.319525655984999,-5.525382312551429,-3.9311648287290946
P_GE022_^N225_data_L1,1,^N225_data,japan,GE022,train,1990-07-27,1990-07-26,1,,,-4.723525013735297,-4.8168683440117706,-5.174069119413848,-0.16251228079914348,0.014279372313004985,0.3788803732684379,-4.425778716493032,-3.976493265010436,-4.527879718723783,-4.559721227175918,-4.280170649033207,-4.061567816101334,-4.254783641261452,-3.6793885792864223,-3.5333094283070925,-3.89600537943567,-3.9643800768836157
P_GE022_^N225_data_L5,1,^N225_data,japan,GE022,train,1990-07-27,1990-07-20,5,,,-4.498799924509472,-5.2330846646353155,-5.119163751271457,0.12390675240368762,-0.03139042692554341,0.3966736076820291,-4.31287321647057,-4.425778716493032,-4.834786719288237,-5.601451346032813,-4.723525013735297,-3.976493265010436,-4.527879718723783,-4.559721227175918,-4.280170649033207,-4.061567816101334,-4.254783641261452
P_GE022_^N225_data_L10,1,^N225_data,japan,GE022,train,1990-07-27,1990-07-13,10,,,-5.4069788464052015,-5.251963201507559,-5.085588967853593,0.022921274083151824,-0.023131775778147394,0.3677004363858061,-4.31287321647057,-5.0693155099584715,-5.574369582194534,-5.546605077458435,-5.476333229055662,-4.498799924509472,-4.425778716493032,-4.834786719288237,-5.601451346032813,-4.723525013735297,-3.976493265010436
P_GE023_^GSPC_data_L1,1,^GSPC_data,united_states,GE023,train,1990-09-27,1990-09-26,1,,,-4.577942653048111,-4.576422063960424,-4.780171683677458,-0.02642616907416435,-8.801976871414429e-05,0.30496963001748484,-4.194303553918496,-4.099846913639776,-3.907399139951456,-4.068785039941773,-4.711622407349736,-4.542002432543496,-4.67895102805176,-4.046726928998618,-4.995632089319895,-4.119407208224769,-4.246126766480896
P_GE023_^GSPC_data_L5,1,^GSPC_data,united_states,GE023,train,1990-09-27,1990-09-20,5,,,-4.4578369560871955,-4.895336040675087,-4.755448749397592,0.09871278677017115,-0.030241392285169495,0.44278357678074903,-3.8221716628481164,-4.813988429964251,-4.194303553918496,-4.838038726784062,-4.577942653048111,-4.099846913639776,-3.907399139951456,-4.068785039941773,-4.711622407349736,-4.542002432543496,-4.67895102805176
P_GE023_^GSPC_data_L10,1,^GSPC_data,united_states,GE023,train,1990-09-27,1990-09-13,10,,,-4.77716579319912,-4.911606603490379,-4.63556642158682,-0.07193161187013417,-0.03724489053162575,0.48575074160813136,-3.8221716628481164,-4.90944381691988,-5.22381512024186,-4.745683335920981,-5.139900974205515,-4.4578369560871955,-4.813988429964251,-4.194303553918496,-4.838038726784062,-4.577942653048111,-4.099846913639776
P_GE024_^FCHI_data_L1,1,^FCHI_data,france,GE024,train,1990-12-19,1990-12-18,1,,,-4.59147646761409,-4.8637526818073615,-4.9657017774317085,0.044490023613600306,4.668906093880188e-05,0.3757530748030439,-3.9697061913218623,-4.17308479536046,-4.3059797274481255,-4.362897966805923,-4.303409641145526,-4.292412471864167,-4.651680767445732,-4.777571802905127,-4.147419165600819,-4.906598852932825,-4.368607714362353
P_GE024_^FCHI_data_L5,1,^FCHI_data,france,GE024,train,1990-12-19,1990-12-12,5,,,-5.157274263073835,-5.052080136551264,-4.968482036897218,-0.1462359243597491,-0.01912220434532988,0.36309191201379903,-3.9697061913218623,-4.371785868293124,-5.139745586979156,-5.058481223076603,-4.59147646761409,-4.17308479536046,-4.3059797274481255,-4.362897966805923,-4.303409641145526,-4.292412471864167,-4.651680767445732
P_GE024_^FCHI_data_L10,1,^FCHI_data,france,GE024,train,1990-12-19,1990-12-05,10,,,-5.154874704983828,-5.149081543099769,-4.928611998475713,0.011975061433058293,-0.014878252808847128,0.3381543766147281,-3.9697061913218623,-4.417163085059744,-5.3800794490120065,-4.943667549029425,-5.362216336581311,-5.157274263073835,-4.371785868293124,-5.139745586979156,-5.058481223076603,-4.59147646761409,-4.17308479536046
P_GE025_^N225_data_L1,1,^N225_data,japan,GE025,train,1992-03-19,1992-03-18,1,,,-4.437433719276794,-4.389401850263813,-4.718457927937289,-0.019566245794362256,0.015689216919789025,0.37696871088255146,-3.938480435021569,-4.235904124935286,-4.813282756825104,-4.606259295868854,-4.382869160587065,-4.276379941714625,-4.5274985677493715,-4.504517599966717,-4.046582902284326,-3.721952682623802,-3.670261795743992
P_GE025_^N225_data_L5,1,^N225_data,japan,GE025,train,1992-03-19,1992-03-12,5,,,-4.4929434235111785,-4.818709759409837,-4.697772500512074,0.054491755376961576,-0.03276969669038855,0.405297298570646,-3.8373726468935683,-4.385734903548567,-3.938480435021569,-4.692416769960953,-4.437433719276794,-4.235904124935286,-4.813282756825104,-4.606259295868854,-4.382869160587065,-4.276379941714625,-4.5274985677493715
P_GE025_^N225_data_L10,1,^N225_data,japan,GE025,train,1992-03-19,1992-03-05,10,,,-4.948098182873113,-4.983873929358961,-4.717663617235031,0.14629284238210438,-0.011271535468024646,0.406017433934337,-3.8373726468935683,-4.855029293180059,-4.772021091817799,-5.022279711154207,-4.9512752773859425,-4.4929434235111785,-4.385734903548567,-3.938480435021569,-4.692416769960953,-4.437433719276794,-4.235904124935286
P_GE026_^N225_data_L1,1,^N225_data,japan,GE026,train,1992-07-17,1992-07-16,1,,,-5.058615824619836,-4.661800854704699,-4.341883498808045,-0.20296679513868396,-0.04449022714689674,0.40326818672077797,-3.568272511694302,-4.1933573703783615,-3.7464262338554732,-4.533565091852226,-3.7327539864726282,-3.549862062807026,-3.913104134156271,-3.6359288783781913,-4.413429765243765,-3.7809543875088854,-4.077001221347222
P_GE026_^N225_data_L5,1,^N225_data,japan,GE026,train,1992-07-17,1992-07-10,5,,,-4.512031828858904,-4.532744292463022,-4.264015592483813,0.07888500233247937,-0.017403114389023436,0.32786005321327955,-3.568272511694302,-4.119095921350766,-4.563664817478253,-5.05559588121574,-5.058615824619836,-4.1933573703783615,-3.7464262338554732,-4.533565091852226,-3.7327539864726282,-3.549862062807026,-3.913104134156271
P_GE026_^N225_data_L10,1,^N225_data,japan,GE026,train,1992-07-17,1992-07-03,10,,,-4.414222428124522,-4.273477491396909,-4.237802360755144,0.12362500297056898,0.015835611908906685,0.32134035476985373,-3.568272511694302,-4.808541494417142,-4.558337253322758,-4.4223043246018685,-4.36250656111444,-4.512031828858904,-4.119095921350766,-4.563664817478253,-5.05559588121574,-5.058615824619836,-4.1933573703783615
P_GE027_^FTSE_data_L1,1,^FTSE_data,united_kingdom,GE027,train,1992-09-03,1992-09-02,1,,,-4.793455266207079,-5.283691819757072,-5.152041878758935,0.10112635931725694,0.0011969504966721097,0.4174818307189273,-4.4283276280900425,-4.324302803655343,-4.4913183166634205,-4.970828911379855,-4.320518737992116,-5.638212916768392,-5.757058257931362,-4.984152927363078,-4.159592442274877,-4.3977533572810215,-3.7995484119186393
P_GE027_^FTSE_data_L5,1,^FTSE_data,united_kingdom,GE027,train,1992-09-03,1992-08-26,5,,,-5.304114269254947,-5.136678446386698,-5.113637287997066,0.12294582661186511,0.006132721104420533,0.414572394869382,-4.4283276280900425,-5.421242668346983,-5.468349813706203,-5.431297081270147,-4.793455266207079,-4.324302803655343,-4.4913183166634205,-4.970828911379855,-4.320518737992116,-5.638212916768392,-5.757058257931362
P_GE027_^FTSE_data_L10,1,^FTSE_data,united_kingdom,GE027,train,1992-09-03,1992-08-19,10,,,-5.174502779120531,-5.009923001785098,-5.054724282754736,-0.1539095576466199,-0.005203624657063912,0.38422424742011124,-4.4283276280900425,-5.313911220635294,-5.677653693184352,-4.919923719032506,-4.467789329826393,-5.304114269254947,-5.421242668346983,-5.468349813706203,-5.431297081270147,-4.793455266207079,-4.324302803655343
P_GE028_^FCHI_data_L1,1,^FCHI_data,france,GE028,train,1992-09-21,1992-09-18,1,,,-4.4943514186365086,-4.420754551007334,-4.542201033097458,0.032471480001488556,-0.00031746098462331104,0.4385818279755814,-3.652596915160846,-4.140195729577688,-4.300266055503459,-4.29188313560091,-4.7426507455952684,-4.615288065641481,-3.8470315471807472,-4.458854694132979,-4.289619019966911,-4.3021202409282795,-4.106670461696272
P_GE028_^FCHI_data_L5,1,^FCHI_data,france,GE028,train,1992-09-21,1992-09-14,5,,,-4.745695941153074,-4.7845054339339885,-4.6817041031122955,0.049832905510857096,0.01054784707204312,0.4302827448630757,-3.844776757404874,-4.5165771175339975,-3.652596915160846,-4.694551362552242,-4.4943514186365086,-4.140195729577688,-4.300266055503459,-4.29188313560091,-4.7426507455952684,-4.615288065641481,-3.8470315471807472
P_GE028_^FCHI_data_L10,1,^FCHI_data,france,GE028,train,1992-09-21,1992-09-07,10,,,-4.694679135592588,-4.394327422700312,-4.663808482031516,0.06674294242893884,0.022732946558487215,0.43696975474541816,-3.844776757404874,-4.684341021521338,-5.1920178030119315,-4.729493495343706,-4.570978908639889,-4.745695941153074,-4.5165771175339975,-3.652596915160846,-4.694551362552242,-4.4943514186365086,-4.140195729577688
P_GE029_^N225_data_L1,1,^N225_data,japan,GE029,train,1993-11-04,1993-11-02,1,,,-5.051953229844535,-4.735184640939063,-5.047357329085702,-0.1256263293767189,0.018424873367220797,0.3115613694954343,-4.356669448886433,-4.191111028948848,-4.190859088922984,-4.664075198604915,-3.9088175422746847,-4.293976943419767,-4.788885562687988,-4.136704980105068,-4.002096489936655,-3.938088652455139,-4.57078160117934
P_GE029_^N225_data_L5,1,^N225_data,japan,GE029,train,1993-11-04,1993-10-27,5,,,-4.619445783365861,-5.097344782628656,-5.140387337841386,0.29382585263940064,0.007509789995862039,0.2959373032217097,-4.619445783365861,-4.356669448886433,-4.899936892902223,-4.747917849696266,-5.051953229844535,-4.191111028948848,-4.190859088922984,-4.664075198604915,-3.9088175422746847,-4.293976943419767,-4.788885562687988
P_GE029_^N225_data_L10,1,^N225_data,japan,GE029,train,1993-11-04,1993-10-20,10,,,-5.299205461712962,-5.183283600189696,-5.139932149243976,-0.06104148721847393,-0.003639436095730922,0.30809659765594904,-4.471126851870649,-5.712835017052816,-5.3912235576083525,-5.123476056527998,-4.639743498588251,-4.619445783365861,-4.356669448886433,-4.899936892902223,-4.747917849696266,-5.051953229844535,-4.191111028948848
P_GE030_^STI_data_L1,1,^STI_data,singapore,GE030,train,1993-12-27,1993-12-24,1,,,-4.736798865275943,-4.875121718746571,-5.048877418568017,0.01694108897843554,0.027124493120066227,0.4866145311971261,-4.208458749264182,-4.218944080089442,-5.025084732363293,-4.454009332206909,-4.27458150883713,-4.815913759312915,-4.773450175122642,-4.657946398877274,-4.281345353079898,-4.196338978797115,-3.5852982591787117
P_GE030_^STI_data_L5,1,^STI_data,singapore,GE030,train,1993-12-27,1993-12-20,5,,,-4.627211359208198,-4.926352120841775,-5.1354301270128495,0.08050653183548019,0.032382196117385416,0.5127515400087556,-4.208458749264182,-5.226535805428897,-4.947112660310765,-4.83794990350905,-4.736798865275943,-4.218944080089442,-5.025084732363293,-4.454009332206909,-4.27458150883713,-4.815913759312915,-4.773450175122642
P_GE030_^STI_data_L10,1,^STI_data,singapore,GE030,train,1993-12-27,1993-12-13,10,,,-4.48233689618192,-4.997829305145371,-5.207466504516178,0.19870041008222408,0.013567475076915919,0.5212651259651166,-4.208458749264182,-4.977376264931369,-5.005538709878652,-5.120831067220464,-4.900803202970192,-4.627211359208198,-5.226535805428897,-4.947112660310765,-4.83794990350905,-4.736798865275943,-4.218944080089442
P_GE031_^BVSP_data_L1,1,^BVSP_data,brazil,GE031,train,1994-10-04,1994-09-30,1,,,-4.081787698753091,-4.041395249360939,-3.940487906228081,-0.07078004964813073,-0.038356267212414606,0.43722946633045606,-2.773363569111075,-3.6678327536431987,-3.7981922378037,-3.4525877805236513,-2.9683766767869013,-3.924707280977883,-3.6021060267908567,-3.775828631789374,-3.9269372098655904,-3.7392764136703525,-4.03765749449047
P_GE031_^BVSP_data_L5,1,^BVSP_data,brazil,GE031,train,1994-10-04,1994-09-26,5,,,-3.559482358062702,-4.0933085624211945,-3.920479085612018,0.0993381832055237,-0.017782404313772784,0.43977599722066196,-2.773363569111075,-4.3243415361154405,-4.253833302657499,-3.9875313512159636,-4.081787698753091,-3.6678327536431987,-3.7981922378037,-3.4525877805236513,-2.9683766767869013,-3.924707280977883,-3.6021060267908567
P_GE031_^BVSP_data_L10,1,^BVSP_data,brazil,GE031,train,1994-10-04,1994-09-19,10,,,-4.527453494589483,-4.079699754801631,-3.824840960901817,-0.013251228116840704,-0.015204037005209715,0.4164842586096736,-2.773363569111075,-4.183748638569381,-4.097424082566583,-4.273312921382609,-4.3525748115247005,-3.559482358062702,-4.3243415361154405,-4.253833302657499,-3.9875313512159636,-4.081787698753091,-3.6678327536431987
P_GE032_^KLSE_data_L1,1,^KLSE_data,malaysia,GE032,train,1994-12-01,1994-11-30,1,,,-5.030084868956424,-5.195779844376678,-4.937300829389837,0.04587778614168209,-0.026779343239473428,0.46151566259933413,-4.28986513439654,-4.174699314869859,-4.8572406823854255,-4.430317729486489,-4.830555736156425,-4.945249697354756,-4.155280352116011,-4.3768568609351375,-4.327829105117194,-5.6151517842615,-3.7613727104478927
P_GE032_^KLSE_data_L5,1,^KLSE_data,malaysia,GE032,train,1994-12-01,1994-11-24,5,,,-5.033572163348829,-4.993743936641847,-4.8917033104355525,0.19982091501141605,0.00042002177952710874,0.4970764964465583,-4.28986513439654,-5.710747846264681,-4.9455497696807855,-5.258944573632668,-5.030084868956424,-4.174699314869859,-4.8572406823854255,-4.430317729486489,-4.830555736156425,-4.945249697354756,-4.155280352116011
P_GE032_^KLSE_data_L10,1,^KLSE_data,malaysia,GE032,train,1994-12-01,1994-11-17,10,,,-4.969145961259444,-4.952243340265382,-4.990191956698631,0.1766575941327406,0.03586617424875391,0.5027303050297999,-4.28986513439654,-5.48318392354603,-5.481656955047154,-4.58763531593983,-4.3826713253273955,-5.033572163348829,-5.710747846264681,-4.9455497696807855,-5.258944573632668,-5.030084868956424,-4.174699314869859
P_GE033_^MXX_data_L1,1,^MXX_data,mexico,GE033,train,1994-12-13,1994-12-09,1,,,-4.621956445896133,-5.067794689831916,-4.602368866982368,0.10680041189282974,-0.02612700714503253,0.4438138353035754,-3.91438381782566,-3.851738241584897,-4.42111299979155,-4.591480940549114,-4.212677785754079,-3.8706797837979723,-2.646657333582499,-3.0413606776274063,-3.700457496787046,-3.73447236691614,-3.9703217284136914
P_GE033_^MXX_data_L5,1,^MXX_data,mexico,GE033,train,1994-12-13,1994-12-05,5,,,-4.737223530400359,-4.361911193336803,-4.5728041392261245,-0.10802579985731098,0.03550422316760709,0.566786142096886,-3.514697109539874,-5.67947418431137,-5.4583150541602015,-4.842004234391516,-4.621956445896133,-3.851738241584897,-4.42111299979155,-4.591480940549114,-4.212677785754079,-3.8706797837979723,-2.646657333582499
P_GE033_^MXX_data_L10,1,^MXX_data,mexico,GE033,train,1994-12-13,1994-11-25,10,,,-4.59438324031187,-4.51687054304802,-4.690969566989637,-0.05943772638018217,0.031360914723406616,0.5484792475584815,-3.514697109539874,-3.9840230632547313,-4.5498461357111415,-4.414760037324787,-4.123703199992994,-4.737223530400359,-5.67947418431137,-5.4583150541602015,-4.842004234391516,-4.621956445896133,-3.851738241584897
P_GE034_^MXX_data_L1,1,^MXX_data,mexico,GE034,train,1995-04-03,1995-03-31,1,,,-4.37456474610105,-4.386056246278503,-4.3295204251999895,-0.268287502512108,-0.005230265274904784,0.5301211127222373,-3.2031613979576212,-3.833461776246976,-3.978030837479721,-4.015569642776043,-4.7105278242737505,-4.602970571605064,-4.032548646517471,-4.439049702514945,-4.175872306052971,-5.1356721967087635,-4.211861970938926
