episode_id,branch_idx,branch_date,event_day,event_idx,event_type,day_in_state,event_today,y_recovery,cumulative_return,distance_to_recovery,distance_to_relapse,downside_shock_pressure
27,4301,2010-05-27,96,4397,recovery,36,0,1,-0.015923406222247194,0.5396157838099751,0.4603842161900248,0.1932499013957989
27,4301,2010-05-27,96,4397,recovery,37,0,1,-0.028714454482849927,0.619635741879684,0.380364258120316,0.24204859591150335
27,4301,2010-05-27,96,4397,recovery,38,0,1,-0.007023755474294013,0.4839401530737724,0.5160598469262275,0.21578134552255604
27,4301,2010-05-27,96,4397,recovery,39,0,1,0.0015849496652364792,0.4300846589606374,0.5699153410393625,0.040742168836364695
27,4301,2010-05-27,96,4397,recovery,40,0,1,0.012016757528510835,0.3648239539110313,0.6351760460889686,0.039886961897415675
27,4301,2010-05-27,96,4397,recovery,41,0,1,0.011926423609766923,0.36538907697545003,0.6346109230245499,0.03998025444360047
27,4301,2010-05-27,96,4397,recovery,42,0,1,0.005395398601349521,0.40624674060693367,0.5937532593930662,0.012554778994232383
27,4301,2010-05-27,96,4397,recovery,43,0,1,0.0004962499692042766,0.4368954927759807,0.5631045072240192,0.020103671073850186
27,4301,2010-05-27,96,4397,recovery,44,0,1,0.0003144089639401937,0.43803307816539744,0.5619669218346025,0.02023692185718046
27,4301,2010-05-27,96,4397,recovery,45,0,1,0.02290258132105727,0.296722955018173,0.703277044981827,0.01768790997371433
27,4301,2010-05-27,96,4397,recovery,46,0,1,0.018004605856688283,0.32736436792664086,0.6726356320733591,0.024003005278313654
27,4301,2010-05-27,96,4397,recovery,47,0,1,0.02480780578911368,0.28480399584132177,0.7151960041586781,0.01684504091188445
27,4301,2010-05-27,96,4397,recovery,48,0,1,0.023719106093081477,0.29161482965666513,0.7083851703433348,0.008997223156786771
27,4301,2010-05-27,96,4397,recovery,49,0,1,0.019564918998630887,0.317603151359393,0.6823968486406069,0.015353151956655119
27,4301,2010-05-27,96,4397,recovery,50,0,1,0.025007244311016308,0.28355632154325133,0.7164436784567486,0.015193139786633144
27,4301,2010-05-27,96,4397,recovery,51,0,1,0.01941006085221253,0.3185719337555409,0.6814280662444591,0.019175878642979576
27,4301,2010-05-27,96,4397,recovery,52,0,1,-0.008484349355285747,0.4930775324919879,0.5069224675080121,0.25116844141576167
27,4301,2010-05-27,96,4397,recovery,53,0,1,-0.014562531602206885,0.5311022415407957,0.4688977584592043,0.25943099958383364
27,4301,2010-05-27,96,4397,recovery,54,0,1,-0.01746494867977555,0.5492595722079936,0.4507404277920063,0.3356425788413669
27,4301,2010-05-27,96,4397,recovery,55,0,1,-0.01791896460904774,0.5520998660512465,0.44790013394875344,0.34038179147498815
27,4301,2010-05-27,96,4397,recovery,56,0,1,-0.005854107201724967,0.4766229102786247,0.5233770897213752,0.32474272209113014
27,4301,2010-05-27,96,4397,recovery,57,0,1,-0.0040392166524126916,0.4652690741661937,0.5347309258338062,0.019913303657323106
