episode_id,start_idx,branch_idx,end_idx,start_date,branch_date,end_date,candidate_days,calendar_rows,rv_20d,branch_stress_cut,drawdown_120d,rv_ratio_5_20_branch,rv_5d_change_5d_branch,return_5d_branch,worst_return_5d_in_prior_window
50,9709,9709,9721,1988-01-14,1988-01-14,1988-02-02,13,13,0.2646602318819989,0.15081149154746284,-0.15171938604908797,0.6722914491634613,-0.3251669858860393,-0.008303903272461,-0.06936570978783152
51,10236,10236,10240,1990-03-05,1990-03-05,1990-03-09,4,5,0.25614665916075907,0.14818693537134697,-0.13029825621269686,1.0898204820876038,-0.025591285108624462,0.01558324906265618,-0.11070216551825851
52,10260,10260,10285,1990-04-09,1990-04-09,1990-05-17,23,26,0.4569525327719756,0.14843218055790455,-0.2188808833003092,0.8190100208891716,-0.05404239405709954,0.08209607797449081,-0.12846031429095284
53,10360,10360,10371,1990-08-30,1990-08-30,1990-09-14,6,12,0.5092578602768371,0.1494543899206343,-0.23070657328842448,0.8738438226034739,0.09565589185190876,0.07825988395262407,-0.1489206560235452
54,10387,10387,10400,1990-10-09,1990-10-09,1990-10-29,13,14,0.5829832003871208,0.1498060587885565,-0.29215605935075695,0.6575970102925105,-0.7651172353236473,0.025724838555772678,-0.16198943645266084
55,10417,10417,10437,1990-11-22,1990-11-22,1990-12-21,12,21,0.30453631762810324,0.150090545881441,-0.29501303005196966,1.0101879513095675,-0.11687099351560287,-0.0037195251184254374,-0.06959878072985148
56,10442,10442,10464,1991-01-04,1991-01-04,1991-02-06,10,23,0.2856590393447742,0.15052263007230157,-0.2744188822715834,0.5157803622691092,-0.11695148774568268,-0.0020926040625663944,-0.07746453082921434
57,10559,10559,10587,1991-06-26,1991-06-26,1991-08-05,16,29,0.18255756403751652,0.15132256934252422,-0.12452724822088401,1.0455389935368677,-0.0806214299214052,-0.00964642754329681,-0.052049135697030735
58,10602,10602,10618,1991-08-26,1991-08-26,1991-09-18,14,17,0.3112122179348956,0.15200395037144113,-0.2046140794661344,1.0503024576413507,-0.15521508827005964,0.006295633029495207,-0.06883123103927424
59,10664,10664,10673,1991-11-26,1991-11-26,1991-12-09,3,10,0.16327353975776832,0.15271646309780396,-0.08366372905225061,0.7678677590749626,-0.045641021279305916,-0.009249629082047406,-0.05589042539564382
60,10686,10686,10711,1991-12-27,1991-12-27,1992-02-07,14,26,0.30548061664985,0.1531537360020253,-0.1104166633627095,0.9689686007848846,-0.14163123899544816,0.02008372532266911,-0.05282995220610509
61,10722,10722,10732,1992-02-25,1992-02-25,1992-03-10,7,11,0.22774670882078418,0.15368427926707723,-0.16638979505421392,1.123119210046054,-0.029613786439222634,0.007328379685283437,-0.056823596351726735
62,10760,10760,10775,1992-04-20,1992-04-20,1992-05-14,13,16,0.43826160878209497,0.15469381772639623,-0.3231634887884838,0.8617447466401497,-0.3873830692878872,-0.009635725236808668,-0.09684613697143263
63,10781,10781,10789,1992-05-22,1992-05-22,1992-06-04,3,9,0.28667890101825505,0.15502288733001762,-0.23444972056007307,1.014525336134472,-0.05504549974372669,0.008085395113742067,-0.06377449436203264
64,10807,10807,10819,1992-06-30,1992-06-30,1992-07-16,13,13,0.2751999300914113,0.15539089108688042,-0.32979247247405385,0.9938019809004519,-0.18607581364653664,-0.009686051961361741,-0.09864363255445063
65,10830,10830,10841,1992-07-31,1992-07-31,1992-08-17,6,12,0.33532840037699524,0.15573682946582207,-0.28030969208110323,1.0088188228232535,-0.15734654011349913,0.026268008074724847,-0.09652462829371977
66,10850,10850,10865,1992-08-28,1992-08-28,1992-09-21,9,16,0.43682332922203615,0.1559782103307365,-0.1382813088149899,0.9819404696133591,-0.1923287951748569,0.10269498692080603,-0.07871103428452741
67,10877,10877,10892,1992-10-08,1992-10-08,1992-10-29,7,16,0.289547502327064,0.15642356089349854,-0.08318811622516276,0.6244562924909499,0.0483337345868807,-0.001982399940166246,-0.06895698503054426
68,10910,10910,10919,1992-11-26,1992-11-26,1992-12-09,7,10,0.23556646499643735,0.15677950102370597,-0.07559733812413172,0.23330364866749212,-0.33239994137076656,0.04088388007785859,-0.04476331691717661
69,10939,10939,10949,1993-01-12,1993-01-12,1993-01-27,4,11,0.16273716458297735,0.15712103328290924,-0.11780011814811042,0.5076893428315282,-0.14660446188528747,-0.009636859140428555,-0.04676042171913686
70,11052,11052,11055,1993-06-29,1993-06-29,1993-07-02,3,4,0.18831132362894684,0.15869046294558384,-0.07271683431391163,0.9786627951432122,-0.08635355631418959,0.0002620150816952105,-0.05984752505460733
71,11166,11166,11188,1993-12-13,1993-12-13,1994-01-17,20,23,0.3675598289368836,0.1587678632206014,-0.18066768141455658,0.8765648850683344,-0.14686022068930243,0.028505449887536116,-0.10960314999715592
72,11212,11212,11224,1994-02-21,1994-02-21,1994-03-09,7,13,0.4050390453432253,0.15969289724289518,-0.0829468921809089,0.6805655724242656,0.0027277456978234693,-0.0033618892818196855,-0.06103767585464226
