sample_id,label,index,episode_id,era,split,event_onset,origin_date,lead,level,mean5,mean20,slope5,slope20,std20,max20,target_x_h1,target_x_h2,target_x_h3,target_x_h4,target_x_h5,target_x_h6,target_x_h7,target_x_h8,target_x_h9,target_x_h10,matched_positive_id,match_distance,control_reused_across_leads
N_P_E024_SPX_L5_1,0,SPX,E024,test,test,2022-01-10,2018-05-17,5,-5.393592137664519,-5.592594353368557,-5.139059534917096,0.052360883674697906,-0.04416233631871832,0.42270923790316545,-4.199184205897339,-6.082109864488218,-5.820892110664635,-5.409125082935977,-5.249533621476131,-5.215811718411751,-5.903433863118393,-4.88632901805441,-5.1242577202261765,-5.33234880141416,-5.518074611095939,P_E024_SPX_L5,0.540917003437972,False
N_P_E024_SPX_L5_2,0,SPX,E024,test,test,2022-01-10,2020-08-10,5,-5.299578046851169,-5.4993653068646635,-5.166181742255174,0.11542992447660791,-0.030288230607809306,0.4185528825229402,-4.275110560411743,-4.628211322442233,-5.15396402296845,-5.460664591080769,-5.807042013808262,-6.511874203620803,-5.421018273438631,-5.239685875131748,-5.046793564436362,-5.610649833002554,-5.705715363034629,P_E024_SPX_L5,0.5712974390336086,False
N_P_E024_SPX_L5_3,0,SPX,E024,test,test,2022-01-10,2016-03-24,5,-5.51892939491119,-5.574001299954804,-5.222210996431343,0.06413541418549497,-0.03354896390939044,0.3968515494951565,-4.369496005790492,-5.758098576316054,-4.813798591031516,-5.508126239646618,-5.794096353843779,-4.70321615835277,-5.706378311713352,-5.143983548353749,-4.950008278031199,-4.760179378673954,-5.194768292947429,P_E024_SPX_L5,0.6051564615329899,False
N_P_E027_SPX_L5_1,0,SPX,E027,test,test,2022-04-21,2021-04-05,5,-4.927141204800929,-5.332861196648145,-5.048989087906798,0.057965410142373906,-0.012032540369669581,0.31615754529763257,-4.584875474284114,-5.927691858654964,-6.1267146957743615,-6.075808070492425,-5.306192431423809,-6.004618291850596,-5.677449694716242,-5.409274375881826,-5.323956309614919,-5.8248541712162325,-5.432044529931018,P_E027_SPX_L5,1.6833258504744335,False
N_P_E027_SPX_L5_2,0,SPX,E027,test,test,2022-04-21,2019-06-11,5,-5.012239548415404,-5.157810488219522,-5.156945704243188,-0.011523866845818354,-0.001617657602134823,0.3254499013047242,-4.685274021283475,-5.844829277426162,-5.894423841953057,-5.781221668156989,-6.180111272226055,-5.255798840211558,-5.478654873685444,-5.218267006954742,-5.651764611998693,-6.113268745115729,-5.075016542856651,P_E027_SPX_L5,1.6866845344287276,True
N_P_E027_SPX_L5_3,0,SPX,E027,test,test,2022-04-21,2016-03-11,5,-4.795050958846351,-5.059900713538907,-4.950373784976093,0.1604571881187449,-0.011514702814059963,0.34634777433183384,-4.349995325282712,-5.592575954491619,-5.744891474712618,-5.0311104759638186,-4.946355322489451,-5.717987780709529,-5.757999226667379,-5.360328241076822,-5.514761856409104,-5.51892939491119,-5.758098576316054,P_E027_SPX_L5,1.6911397759803828,False
N_P_E001_SPX_L10_1,0,SPX,E001,train,train,2007-07-24,2012-12-13,10,-5.0391146399403635,-5.371872022226533,-5.25177906739029,0.1631317282280852,-0.018612185549335077,0.4480340830478874,-4.438685093732763,-5.741049934344634,-4.928940763821806,-4.917831659678033,-5.30278398944201,-5.394149038706041,-4.728686332019078,-6.070574621415881,-5.20617383566054,-4.718324717352102,-4.956539011834922,P_E001_SPX_L10,0.7484272917836647,True
N_P_E001_SPX_L10_2,0,SPX,E001,train,train,2007-07-24,2013-09-18,10,-4.586579401247085,-5.554379299402483,-5.34817526839614,0.2715389765503728,-0.01909202191546338,0.43447533256722803,-4.586579401247085,-5.694894179411949,-5.164635889110933,-5.287724130753562,-5.4050520127854185,-5.660945445786539,-5.57340131159849,-5.813728797688367,-5.429947513432136,-5.269191651167544,-5.335745239749908,P_E001_SPX_L10,0.7686952339354808,False
N_P_E001_SPX_L10_3,0,SPX,E001,train,train,2007-07-24,2012-03-22,10,-5.100691226659933,-5.552007201799825,-5.38549119336899,0.18602880896590843,-0.0034584007412926205,0.4528033795985007,-4.555850649229851,-5.2387051929708095,-4.7901048272028195,-5.791080965453146,-4.957648853459546,-5.12618006076563,-5.510372341511336,-4.877727495626083,-5.096671570592949,-4.812224989721695,-5.5911344307139785,P_E001_SPX_L10,0.8571969850585696,False
N_P_E003_SPX_L10_1,0,SPX,E003,train,train,2008-01-02,2011-12-06,10,-5.083426399735997,-4.669924234841156,-4.566415823544428,-0.20997020373846736,-0.01985172789960063,0.45202124771441304,-3.698130812520055,-4.54270480841676,-4.256679786765759,-4.4694227215036735,-4.308606537426875,-4.21294988947491,-4.825804741883409,-5.014344696560684,-4.856498607621195,-4.5110098421992975,-4.006297243468871,P_E003_SPX_L10,1.006332763249555,False
N_P_E003_SPX_L10_2,0,SPX,E003,train,train,2008-01-02,2011-12-23,10,-5.213154481978778,-4.7626098530598355,-4.634989907783225,-0.2596003401989767,-0.021029789648521296,0.4594556979438551,-3.698130812520055,-5.697514903227333,-4.801062592886828,-5.022137743470521,-5.7532626979953685,-4.4091749468465204,-5.2956622679593925,-4.781276465790429,-5.522551637747143,-5.656279928587406,-4.918178076198873,P_E003_SPX_L10,1.046908306673415,False
N_P_E003_SPX_L10_3,0,SPX,E003,train,train,2008-01-02,2011-12-02,10,-4.824942208202524,-4.556038878525213,-4.543127707352271,-0.18807138879298219,-0.011140000859166993,0.4355473128431575,-3.698130812520055,-4.536116308349994,-5.083426399735997,-4.54270480841676,-4.256679786765759,-4.4694227215036735,-4.308606537426875,-4.21294988947491,-4.825804741883409,-5.014344696560684,-4.856498607621195,P_E003_SPX_L10,1.0916692302995956,False
N_P_E004_SPX_L10_1,0,SPX,E004,train,train,2008-06-26,2010-08-31,10,-4.807065283178359,-4.5897010272375764,-4.842132646692492,-0.06588221426702826,0.033678251633033236,0.38795890724722426,-4.171096574761058,-4.028502338391681,-5.226288813679631,-5.070883448506876,-5.072112416196985,-5.122192280962215,-5.307658188438523,-5.579478158537308,-5.179316501037196,-5.0658739510248685,-5.060813207084853,P_E004_SPX_L10,0.6854446908946312,False
N_P_E004_SPX_L10_2,0,SPX,E004,train,train,2008-06-26,2009-10-28,10,-4.421144428005488,-4.518347269730908,-4.8498359686568815,-0.04455175055326185,0.020068281045528824,0.39376305550237833,-4.215258356553662,-4.3298303867998165,-3.999109200945244,-4.330815901490379,-4.9376909746195095,-4.706172076033977,-4.510336704790144,-4.982833582293649,-4.458327345973699,-5.306124434806948,-5.065023308667716,P_E004_SPX_L10,0.780241616418993,False
N_P_E004_SPX_L10_3,0,SPX,E004,train,train,2008-06-26,2009-11-06,10,-4.982833582293649,-4.6935698478455325,-4.722471328722117,-0.08766810917771778,0.03434830956535011,0.38717379190739015,-3.999109200945244,-4.458327345973699,-5.306124434806948,-5.065023308667716,-4.669627269589288,-4.982719493215769,-4.542991593452269,-5.3988486470262815,-5.390972809673187,-4.617993935486098,-5.443979931975247,P_E004_SPX_L10,0.8283272470349607,False
N_P_E010_SPX_L10_1,0,SPX,E010,train,train,2010-05-04,2012-12-20,10,-5.394149038706041,-5.256951077198504,-5.276822850900546,0.03199585656569771,-0.005949770110596192,0.3675188703307886,-4.5385049810699,-4.728686332019078,-6.070574621415881,-5.20617383566054,-4.718324717352102,-4.956539011834922,-4.408464724144919,-4.195061747810091,-5.499853961399322,-5.6067962618071725,-5.509664854419473,P_E010_SPX_L10,0.46680820286999136,False
N_P_E010_SPX_L10_2,0,SPX,E010,train,train,2010-05-04,2012-10-10,10,-5.305049275163798,-5.319804469852983,-5.326160946391044,0.005403187412960418,0.006056323317214693,0.39766142007669303,-4.441774005473292,-5.376002948609165,-5.219470027020058,-5.134252603698228,-5.066462524817098,-5.614136769594687,-5.362193655159655,-4.470930007284537,-5.179190897353958,-4.503736451255056,-5.203434146331532,P_E010_SPX_L10,0.5647031683115445,False
N_P_E010_SPX_L10_3,0,SPX,E010,train,train,2010-05-04,2012-04-24,10,-5.5642715278697565,-5.23525473873178,-5.075106149208596,0.032141605392329534,0.007783768390375687,0.38976020519769083,-4.488806365685563,-4.782942975860397,-5.05500255745332,-5.522289250520197,-5.527431483777857,-4.783021476780536,-5.304625895630842,-5.086722821084231,-4.580387351972666,-5.432086755263641,-4.660115221076298,P_E010_SPX_L10,0.6346488076196058,False
N_P_E011_SPX_L10_1,0,SPX,E011,train,train,2011-07-27,2013-06-19,10,-4.754038532351384,-4.9354553957988525,-4.936577450451342,-0.07470821309232033,-0.005615007905947556,0.33341092587175203,-4.283267356688569,-4.194035437335481,-4.812798585846113,-4.523791723289022,-5.063090005084488,-5.209083391391572,-5.283620682201096,-5.192922905950856,-5.075785307316531,-5.035660734045353,-5.22774409483993,P_E011_SPX_L10,0.560619618253677,False
N_P_E011_SPX_L10_2,0,SPX,E011,train,train,2011-07-27,2012-04-25,10,-4.782942975860397,-5.045594704495803,-5.0246992497289575,-0.026192564525943565,0.0006526624899849284,0.35602111155768645,-4.488806365685563,-5.05500255745332,-5.522289250520197,-5.527431483777857,-4.783021476780536,-5.304625895630842,-5.086722821084231,-4.580387351972666,-5.432086755263641,-4.660115221076298,-4.69497772841311,P_E011_SPX_L10,0.6198536023319925,False
N_P_E011_SPX_L10_3,0,SPX,E011,train,train,2011-07-27,2009-12-03,10,-4.600257720020796,-4.850543623185251,-4.957715683930379,-0.042467858479003064,-0.009881879073816897,0.37779920565959146,-4.429312929648895,-4.401617633173887,-5.2266616339666445,-4.839829680399511,-5.093718635188977,-5.49232400754355,-5.548905453105829,-5.588757499584273,-5.351561644071446,-5.413664844457661,-5.164497615213854,P_E011_SPX_L10,0.6449296215724175,False
N_P_E014_SPX_L10_1,0,SPX,E014,train,train,2015-08-20,2013-02-20,10,-4.865163580514907,-5.421638802251412,-5.5170871476013845,0.17989091199100055,0.007716087952771264,0.3973737035897755,-4.865163580514907,-5.141055766306433,-5.24737582941026,-4.190288120602139,-5.1801284477910885,-4.601218099391518,-5.449360030836771,-4.911918649895597,-5.272137582274207,-4.940470875502925,-5.884804166382739,P_E014_SPX_L10,0.44998560761728884,False
N_P_E014_SPX_L10_2,0,SPX,E014,train,train,2015-08-20,2010-01-12,10,-5.058490012247359,-5.385331632063797,-5.455164596950687,0.12870868190951584,0.005320325746206506,0.3845949144536302,-4.684316036478413,-4.826741818131426,-5.666300955451856,-4.7522274769335535,-4.8648988505517226,-4.618899434168202,-4.252070918207261,-4.284286667593572,-5.152821888931539,-4.883166658400472,-4.707724653847709,P_E014_SPX_L10,0.5625781594062741,False
N_P_E014_SPX_L10_3,0,SPX,E014,train,train,2015-08-20,2013-02-21,10,-5.141055766306433,-5.316577637708415,-5.474686646874494,0.16259068314899588,0.005635670619315677,0.3895267753807107,-4.865163580514907,-5.24737582941026,-4.190288120602139,-5.1801284477910885,-4.601218099391518,-5.449360030836771,-4.911918649895597,-5.272137582274207,-4.940470875502925,-5.884804166382739,-6.388520251628871,P_E014_SPX_L10,0.5786166969500732,False
N_P_E017_SPX_L10_1,0,SPX,E017,test,test,2018-12-04,2018-03-05,10,-4.453816461319311,-4.458176528663955,-4.484158704878843,0.039662144305960316,-0.03932200507263228,0.4785968028919635,-3.5809352493758766,-5.382972722015132,-5.05440283757085,-5.5433132169105654,-4.879933932252922,-5.568316221567547,-4.673877748836692,-4.944842768670038,-5.359219898382893,-5.956535833371642,-4.571842594296048,P_E017_SPX_L10,0.7578726560414918,False
N_P_E017_SPX_L10_2,0,SPX,E017,test,test,2018-12-04,2018-02-28,10,-4.553892196064845,-4.825832079884727,-4.581321466299262,0.09673076884279455,-0.023450516207157785,0.5245869301242134,-3.5809352493758766,-4.143031702659289,-4.509974132306426,-4.453816461319311,-5.382972722015132,-5.05440283757085,-5.5433132169105654,-4.879933932252922,-5.568316221567547,-4.673877748836692,-4.944842768670038,P_E017_SPX_L10,1.2098290649511572,False
N_P_E017_SPX_L10_3,0,SPX,E017,test,test,2018-12-04,2020-09-30,10,-4.65966328897181,-4.753179357062511,-4.57503356644869,-0.15772006580666675,-0.026139423557823564,0.4414944114894747,-3.745986375535539,-5.0576322755795,-4.809781955820808,-4.893209662142817,-4.295267152041342,-4.912497718301917,-5.701192641751537,-5.47261457338453,-4.760621383940227,-5.174327911613271,-4.813194613049482,P_E017_SPX_L10,1.2382757290827553,False
N_P_E018_SPX_L10_1,0,SPX,E018,test,test,2020-02-25,2021-07-27,10,-5.11674822216229,-5.601929289511492,-5.469607639108796,0.07149529143879647,0.026591729171468348,0.4692349949672049,-4.561422540542478,-5.551029241492749,-5.63044780302372,-5.781514322106587,-5.279170297869419,-4.971175104069764,-6.132279679145435,-5.863878551768822,-6.443307388043426,-6.222070368685648,-6.187784448842938,P_E018_SPX_L10,0.56373956898331,False
N_P_E018_SPX_L10_2,0,SPX,E018,test,test,2020-02-25,2016-09-27,10,-5.20922136308555,-5.5276094453048366,-5.409557260627529,-0.01196855054867188,0.008889281901085185,0.5226715077181134,-4.390709412038365,-5.162939691067203,-4.874153052058572,-5.257153201923694,-5.921641619022558,-5.119580841741139,-6.012792760673158,-5.648521142790498,-5.1405950091567405,-5.969772692884595,-4.692872888192344,P_E018_SPX_L10,0.9606556902950465,False
N_P_E018_SPX_L10_3,0,SPX,E018,test,test,2020-02-25,2016-09-21,10,-4.943944037050129,-5.248196474227317,-5.370698489431598,-0.054094310525593235,0.029769364940430497,0.5199457795147746,-4.390709412038365,-5.9921222341760885,-5.911506504620457,-5.5812530875919615,-5.20922136308555,-5.162939691067203,-4.874153052058572,-5.257153201923694,-5.921641619022558,-5.119580841741139,-6.012792760673158,P_E018_SPX_L10,0.9657121210518903,False
N_P_E024_SPX_L10_1,0,SPX,E024,test,test,2022-01-10,2020-06-04,10,-4.901488379569358,-4.97098120850781,-4.774414833819231,-0.05783774426838539,-0.019260611217825987,0.4068913411652632,-3.9944464309359367,-4.708254068190273,-4.970901658233377,-5.195484177515038,-4.849108341857053,-3.7158133437749044,-3.8843257312388495,-3.7866057640428012,-4.204887475285895,-5.056502089026521,-5.274451410471647,P_E024_SPX_L10,0.33983618337799604,False
N_P_E024_SPX_L10_2,0,SPX,E024,test,test,2022-01-10,2020-10-16,10,-5.1056926917178345,-4.927804650702963,-4.845969272940896,-0.03010013571359469,-0.032108187187899505,0.4172213226845202,-4.096364361212737,-4.246529715148396,-4.937451750201618,-5.196245361427131,-4.841626777802508,-5.398535371896407,-4.304227608871579,-5.606203524747301,-4.314739265228969,-4.214365158011121,-4.3396848735960765,P_E024_SPX_L10,0.5970468744341538,False
N_P_E024_SPX_L10_3,0,SPX,E024,test,test,2022-01-10,2020-06-03,10,-5.08685552989729,-4.934448287754381,-4.76433450911102,-0.12911707949103962,-0.01831894321716093,0.4060740094739923,-3.9944464309359367,-4.901488379569358,-4.708254068190273,-4.970901658233377,-5.195484177515038,-4.849108341857053,-3.7158133437749044,-3.8843257312388495,-3.7866057640428012,-4.204887475285895,-5.056502089026521,P_E024_SPX_L10,0.6059425136206963,False
N_P_E027_SPX_L10_1,0,SPX,E027,test,test,2022-04-21,2016-02-23,10,-4.94274351974594,-5.029492052150709,-4.642375115294929,-0.02810220671414492,-0.032462405823276114,0.3277825318875784,-4.231259988596478,-4.349995325282712,-4.8054856021567165,-5.243961534014916,-4.807278960643424,-4.369496005790492,-5.225421664037794,-5.3111349007223,-5.002483568291857,-5.291860630185001,-5.1364949131559205,P_E027_SPX_L10,0.6002216611710155,False
N_P_E027_SPX_L10_2,0,SPX,E027,test,test,2022-04-21,2016-02-29,10,-4.807278960643424,-4.829892988368742,-4.707634372429045,-0.06230370905271764,-0.030235645161121677,0.3357169083084686,-4.231259988596478,-4.369496005790492,-5.225421664037794,-5.3111349007223,-5.002483568291857,-5.291860630185001,-5.1364949131559205,-5.5505546908614924,-4.52554237464577,-4.795050958846351,-5.592575954491619,P_E027_SPX_L10,0.6965876349421052,False
N_P_E027_SPX_L10_3,0,SPX,E027,test,test,2022-04-21,2016-03-02,10,-5.225421664037794,-4.890328753328669,-4.726572015290769,0.003459340446226202,-0.030283077043843924,0.3579388120134598,-4.231259988596478,-5.3111349007223,-5.002483568291857,-5.291860630185001,-5.1364949131559205,-5.5505546908614924,-4.52554237464577,-4.795050958846351,-5.592575954491619,-5.744891474712618,-5.0311104759638186,P_E027_SPX_L10,0.8250572341537248,False
N_P_E003_GDAXI_L1_1,0,GDAXI,E003,train,train,2008-01-18,2008-05-23,1,-4.4856165854023375,-4.758331489332668,-4.9343049256168365,0.17423590216655127,0.006795758158312354,0.3666644633767851,-4.3579526303518215,-5.492733062261156,-4.747881900688927,-4.52106515586844,-4.982553976325835,-5.269163880706234,-4.701015707858267,-5.254928098631343,-4.789485686871931,-4.713750066999303,-4.018390321976363,P_E003_GDAXI_L1,0.4228156167567924,False
N_P_E003_GDAXI_L1_2,0,GDAXI,E003,train,train,2008-01-18,2015-08-11,1,-4.210013671661635,-4.848800570985863,-4.85458757174067,0.18746927818946524,0.01120842552195693,0.34938229629745304,-4.210013671661635,-4.2540065064860535,-4.667760904724506,-4.612364986258149,-4.12516152619776,-5.277265870718627,-4.673071307586437,-4.236013702546002,-4.002420550986431,-3.2904518232048137,-3.6369639215842398,P_E003_GDAXI_L1,0.5271269345830994,False
N_P_E003_GDAXI_L1_3,0,GDAXI,E003,train,train,2008-01-18,2010-11-23,1,-4.518788656665968,-4.971434292055049,-4.977989811049376,0.18670540167219313,0.015283749478453786,0.36033519975129236,-4.371904684668235,-4.449117955629937,-5.205459699245006,-4.804463951382048,-3.989507899894626,-4.642948530954855,-4.451230906563986,-4.578071642286167,-5.2062129442826,-5.541206145353882,-4.974759400125812,P_E003_GDAXI_L1,0.5847038944560716,True
N_P_E011_GDAXI_L1_1,0,GDAXI,E011,train,train,2011-08-01,2010-11-30,1,-4.642948530954855,-4.618299607421294,-4.875445415125158,0.08282906487005394,0.031950211208153896,0.4376895208147473,-3.989507899894626,-4.451230906563986,-4.578071642286167,-5.2062129442826,-5.541206145353882,-4.974759400125812,-5.320827680104365,-5.0652850689187225,-5.5609555017885475,-6.062219914956602,-6.298160398628972,P_E011_GDAXI_L1,0.524811015874013,False
N_P_E011_GDAXI_L1_2,0,GDAXI,E011,train,train,2011-08-01,2015-03-19,1,-4.528489905985713,-4.5188150968307585,-4.901155360310442,0.03429864967641427,0.039736457234829575,0.44066325498536546,-4.2019642337845164,-4.823290084603486,-5.051723017280417,-4.444644191774328,-4.793990036126974,-4.443508487441723,-4.8483863650511125,-4.7825063632815334,-4.7313185308921515,-4.45209988582012,-5.634638913116535,P_E011_GDAXI_L1,0.6585299424305259,False
N_P_E011_GDAXI_L1_3,0,GDAXI,E011,train,train,2011-08-01,2015-03-17,1,-4.327872901782031,-4.6503553402295,-4.963769678382648,0.09777430907938889,0.036329414386766054,0.4464716717506457,-4.2019642337845164,-4.580198145407637,-4.528489905985713,-4.823290084603486,-5.051723017280417,-4.444644191774328,-4.793990036126974,-4.443508487441723,-4.8483863650511125,-4.7825063632815334,-4.7313185308921515,P_E011_GDAXI_L1,0.6812461589167513,False
N_P_E018_GDAXI_L1_1,0,GDAXI,E018,test,test,2020-02-25,2017-02-24,1,-4.530177342587348,-5.320420889454693,-5.2896763722235045,0.2781271723595337,-0.014146504626820669,0.5019783459293302,-4.530177342587348,-5.663943778231415,-5.601267338711613,-4.8257336413466465,-6.201743015499035,-5.764667338579396,-5.55205063541509,-5.918958610148016,-5.346466094356888,-5.228065566941264,-5.033172033317796,P_E018_GDAXI_L1,0.9752129493436855,False
